Description,Variables,value,unit,,,,18
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],57,(45-60),0124755_2020-8-23-15-6-55,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],58,(45-60),0125794_2020-8-27-17-38-58,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],58,(45-60),0127903_2020-8-23-19-56-3,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],58,(45-60),0121415_2020-8-23-10-20-39,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],58,(45-60),0124865_2020-8-23-13-13-40,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],58,(45-60),0123399_2020-8-23-10-8-1,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],59,(45-60),0133471_2020-8-23-19-56-9,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],59,(45-60),0140698_2020-8-23-12-2-8,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],59,(45-60),0133802_2020-8-23-14-10-15,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],59,(45-60),0133187_2020-8-22-12-23-59,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],59,(45-60),0141017_2020-8-23-20-16-15,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],60,(45-60),0136869_2020-8-22-13-42-32,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],60,(45-60),0131840_2020-8-23-14-2-26,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],61,(45-60),0120783_2020-8-22-12-29-38,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],61,(45-60),0138613_2020-8-23-11-1-50,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],61,(45-60),0137845_2020-8-23-15-44-59,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],61,(45-60),0143509_2020-8-23-16-4-35,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],61,(45-60),0122650_2020-8-23-15-30-48,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],61,(45-60),0141495_2020-8-22-18-38-59,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],62,(45-60),0132498_2020-8-22-21-46-27,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],62,(45-60),0142717_2020-8-22-13-55-33,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],62,(45-60),0116780_2020-8-23-13-9-41,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],62,(45-60),0144160_2020-8-23-20-9-48,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],62,(45-60),0123951_2020-8-23-19-39-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],62,(45-60),0122406_2020-8-23-13-1-25,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],62,(45-60),0142512_2020-8-27-11-15-38,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],63,(45-60),0127128_2019-0-0-0-0-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],63,(45-60),0140698_2020-8-22-11-13-3,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],63,(45-60),0123804_2020-8-23-15-42-17,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],63,(45-60),0144097_2020-8-23-19-57-56,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],63,(45-60),0120532_2020-8-23-19-31-36,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],63,(45-60),0132771_2020-8-23-20-10-38,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],64,(45-60),0144097_2020-8-23-20-20-12,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],64,(45-60),0119910_2020-8-23-16-9-3,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],64,(45-60),0133701_2020-8-23-13-50-4,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0137919_2020-8-23-15-5-19,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0119481_2020-8-23-20-18-50,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0123576_2020-8-22-20-1-29,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0140044_2020-8-26-0-16-24,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0141733_2020-8-23-10-25-1,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0125941_2020-8-22-14-4-24,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0135491_2020-8-23-19-40-13,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],65,(45-60),0143526_2020-8-23-15-53-5,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],66,(45-60),0126724_2020-8-23-10-51-10,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],66,(45-60),0118546_2020-8-23-13-47-22,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],66,(45-60),00027EX_2020-8-23-19-46-53,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],66,(45-60),0119383_2020-8-23-15-25-35,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],66,(45-60),0127998_2020-8-23-14-27-10,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],67,(45-60),0137996_2020-8-23-13-1-59,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],67,(45-60),0122650_2020-8-23-19-57-8,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],67,(45-60),0137314_2020-8-22-5-1-12,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],68,(45-60),0137645_2020-8-23-15-32-15,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],68,(45-60),0140698_2020-8-22-13-39-6,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],68,(45-60),0111022_2020-8-23-15-19-59,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],68,(45-60),0118546_2020-8-23-15-12-9,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],68,(45-60),0145857_2020-8-23-14-30-41,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],69,(45-60),0133794_2020-8-26-0-39-5,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],69,(45-60),0135361_2020-8-23-20-12-49,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],69,(45-60),0121756_2020-8-26-0-8-34,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],69,(45-60),0126594_2020-8-23-20-17-24,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],69,(45-60),0129558_2020-8-23-19-28-19,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],69,(45-60),0126792_2020-8-22-19-51-52,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],69,(45-60),0122811_2020-8-23-8-54-26,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],70,(45-60),0133729_2020-8-23-14-18-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],70,(45-60),0132771_2020-8-22-12-17-4,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],70,(45-60),0125794_2020-8-23-11-38-5,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],70,(45-60),0124949_2020-8-23-20-14-32,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],70,(45-60),0141286_2019-0-0-0-0-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],71,(45-60),0128072_2020-8-23-13-3-36,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],71,(45-60),0119383_2020-8-23-15-0-47,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],72,(45-60),0140450_2020-8-22-14-2-4,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],72,(45-60),0134051_2020-8-23-13-1-25,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],73,(45-60),00274EX_2020-8-23-13-9-49,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],73,(45-60),0142375_2020-8-23-11-52-22,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],73,(45-60),0134016_2020-8-23-9-49-50,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],73,(45-60),0127940_2020-8-22-21-2-30,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],74,(45-60),0119754_2019-0-0-0-0-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],74,(45-60),0135681_2020-8-22-10-30-21,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],74,(45-60),0131840_2020-8-23-15-2-22,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],75,(45-60),0126543_2020-8-23-14-40-21,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],75,(45-60),0123657_2020-8-23-14-32-3,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],76,(45-60),0140694_2020-8-23-19-26-40,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],76,(45-60),0119072_2020-8-27-15-39-4,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],76,(45-60),0125058_2020-8-26-0-1-30,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],77,(45-60),0122297_2020-8-23-13-31-8,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],78,(45-60),0136179_2020-8-23-19-31-28,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],78,(45-60),0143827_2020-8-23-13-54-1,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],78,(45-60),0142060_2020-8-23-16-12-13,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],79,(45-60),0139617_2020-8-26-0-46-22,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],79,(45-60),0139134_2020-8-23-9-6-13,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],79,(45-60),0124137_2020-8-23-11-13-14,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],79,(45-60),0126574_2020-8-23-19-43-36,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],79,(45-60),0127970_2019-0-0-0-0-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],81,(45-60),0118853_2020-8-23-12-56-19,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],81,(45-60),0102940_2020-8-23-15-40-54,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],81,(45-60),0121011_2020-8-23-13-22-56,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],81,(45-60),0121011_2020-8-23-13-26-25,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],82,(45-60),0131361_2020-8-22-12-19-30,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],82,(45-60),0131153_2020-8-22-19-26-35,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],82,(45-60),0119831_2020-8-23-15-27-42,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],82,(45-60),0124164_2020-8-23-20-17-19,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],82,(45-60),0121497_2020-8-23-19-50-32,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],82,(45-60),0122402_2020-8-23-10-2-16,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],83,(45-60),0102897_2020-8-23-20-20-40,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],83,(45-60),0119143_2020-8-23-14-53-9,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],83,(45-60),0126378_2019-0-0-0-0-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],83,(45-60),0125623_2020-8-23-15-46-24,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],84,(45-60),0130016_2019-0-0-0-0-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],84,(45-60),0120823_2020-8-23-19-24-17,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],84,(45-60),0126386_2020-8-23-6-6-49,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],84,(45-60),0121651_2020-8-22-21-20-51,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],84,(45-60),0140453_2020-8-23-9-16-18,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],85,(45-60),0120296_2020-8-23-14-49-55,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],85,(45-60),0120296_2020-8-23-14-52-24,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],86,(45-60),0134461_2020-8-23-15-48-19,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],86,(45-60),0121697_2020-8-22-17-12-23,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],86,(45-60),0119239_2020-8-23-15-14-11,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],86,(45-60),0125794_2020-8-23-13-3-53,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],86,(45-60),0136965_2020-8-23-20-2-43,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],86,(45-60),0119831_2020-8-23-13-35-16,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],87,(45-60),0123951_2020-8-22-5-39-47,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],87,(45-60),0120374_2020-8-23-19-30-23,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],87,(45-60),00256EX_2020-8-23-14-49-55,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],88,(45-60),0138575_2020-8-23-16-18-53,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],88,(45-60),0120197_2020-8-23-10-14-35,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],88,(45-60),0130960_2020-8-23-16-8-34,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],88,(45-60),0127970_2020-8-23-13-39-44,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],89,(45-60),0119355_2020-8-22-13-43-3,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],89,(45-60),0125948_2020-8-22-9-47-28,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],90,(45-60),0134883_2020-8-23-11-24-5,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],90,(45-60),0139074_2019-0-0-0-0-0,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],90,(45-60),0133831_2020-8-26-0-3-14,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],91,(45-60),0127872_2020-8-23-19-37-59,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],91,(45-60),0121873_2020-8-22-12-30-4,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],91,(45-60),0125830_2020-8-23-20-8-17,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],91,(45-60),0127352_2020-8-23-19-44-21,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],91,(45-60),0147816_2020-8-23-11-44-54,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],91,(45-60),0135162_2020-8-23-13-39-24,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],92,(45-60),0139158_2020-8-23-13-29-53,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],92,(45-60),0128571_2020-8-22-12-21-45,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],92,(45-60),0119618_2020-8-26-0-7-33,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],93,(45-60),0130960_2020-8-23-15-30-45,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],93,(45-60),0124495_2020-8-23-20-0-39,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],93,(45-60),0122692_2020-8-23-15-17-29,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],94,(45-60),0124832_2020-8-22-12-19-48,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],94,(45-60),0126955_2020-8-26-1-6-51,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],94,(45-60),0140040_2020-8-23-11-40-33,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],94,(45-60),0128538_2020-8-23-19-22-53,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],95,(45-60),0134697_2020-8-23-19-47-54,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],95,(45-60),0127414_2020-8-23-9-5-11,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],95,(45-60),0121423_2020-8-22-12-33-39,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],95,(45-60),0133101_2020-8-22-13-38-28,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],96,(45-60),0139074_2020-8-22-8-51-28,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],96,(45-60),0142375_2020-8-22-14-4-22,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],96,(45-60),0124737_2020-8-23-15-22-13,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],97,(45-60),0148644_2020-8-23-19-36-56,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],97,(45-60),0118853_2020-8-23-13-55-1,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],97,(45-60),0133489_2020-8-26-2-4-38,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],97,(45-60),0126235_2020-8-23-11-22-36,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],98,(45-60),0120783_2020-8-23-15-49-3,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],98,(45-60),0144105_2020-8-23-12-57-49,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],98,(45-60),0127998_2020-8-23-19-41-1,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],99,(45-60),0124495_2020-8-22-14-4-34,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],99,(45-60),0126792_2020-8-23-15-21-7,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],99,(45-60),0142688_2020-8-22-12-52-58,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],100,(45-60),0131448_2020-8-23-15-13-1,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],100,(45-60),0136175_2020-8-23-15-40-31,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],100,(45-60),0135011_2020-8-23-10-33-22,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],101,(45-60),0128998_2020-8-23-13-4-14,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],102,(45-60),0136869_2020-8-22-20-15-48,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],102,(45-60),0125593_2020-8-22-21-52-50,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],102,(45-60),0122406_2020-8-23-16-12-31,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],102,(45-60),0137250_2020-8-23-13-27-46,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],103,(45-60),0123592_2020-8-23-14-18-32,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],103,(45-60),0127124_2020-8-23-19-48-15,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],103,(45-60),0145759_2020-8-22-22-44-51,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],103,(45-60),0121580_2020-8-23-19-49-50,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],103,(45-60),0135804_2020-8-23-10-4-14,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],103,(45-60),0138172_2020-8-23-10-46-23,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],103,(45-60),0138536_2020-8-23-10-12-55,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],104,(45-60),0137585_2020-8-22-13-51-30,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],104,(45-60),0129511_2020-8-23-19-37-49,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],105,(45-60),0133871_2020-8-23-10-37-37,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],105,(45-60),0129672_2020-8-23-19-53-31,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],105,(45-60),0145759_2020-8-23-13-19-53,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],105,(45-60),0121285_2020-8-23-15-23-11,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],105,(45-60),0130701_2020-8-22-14-52-56,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],105,(45-60),0140381_2020-8-23-20-13-30,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],106,(45-60),0144112_2020-8-23-20-18-41,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],107,(45-60),0103411_2020-8-23-14-43-54,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],107,(45-60),0120174_2020-8-22-17-11-51,,,
Counter for vehicle speed within (45-60 kph),vavspr_cnt_ops_vehspd[x]_[3],107,(45-60),0127998_2020-8-23-15-43-3,,,
